"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","mintue","player"
"3364","Golden State Warriors","11/26/16",2016,3,5,35,"shot_no","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",0,203,31,"thompson"
"3365","Golden State Warriors","11/18/16",2016,3,5,2,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",-235,105,31,"thompson"
"3366","Golden State Warriors","1/22/17",2016,4,4,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,-11,44,"thompson"
"3367","Golden State Warriors","1/22/17",2016,1,11,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Orlando Magic",140,218,1,"thompson"
"3368","Golden State Warriors","1/22/17",2016,4,9,58,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,-10,39,"thompson"
"3369","Golden State Warriors","1/22/17",2016,3,4,50,"shot_yes","Jump Shot","3PT Field Goal",25,"Orlando Magic",161,203,32,"thompson"
"3370","Golden State Warriors","12/15/16",2016,4,7,29,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",-230,8,41,"thompson"
"3371","Golden State Warriors","12/15/16",2016,3,6,6,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",163,208,30,"thompson"
"3372","Golden State Warriors","12/15/16",2016,3,5,41,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-237,62,31,"thompson"
"3373","Golden State Warriors","12/15/16",2016,1,7,43,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",179,178,5,"thompson"
"3374","Golden State Warriors","12/15/16",2016,2,4,11,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",184,183,20,"thompson"
"3375","Golden State Warriors","11/26/16",2016,1,10,8,"shot_yes","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",9,129,2,"thompson"
"3376","Golden State Warriors","11/26/16",2016,4,11,9,"shot_no","Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",182,139,37,"thompson"
"3377","Golden State Warriors","11/26/16",2016,4,7,47,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",238,13,41,"thompson"
"3378","Golden State Warriors","11/26/16",2016,3,11,19,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",94,169,25,"thompson"
"3379","Golden State Warriors","11/26/16",2016,3,9,5,"shot_no","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",128,257,27,"thompson"
"3380","Golden State Warriors","11/26/16",2016,1,7,28,"shot_yes","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,16,5,"thompson"
"3381","Golden State Warriors","11/26/16",2016,2,0,38,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",174,203,24,"thompson"
"3382","Golden State Warriors","11/26/16",2016,2,5,19,"shot_yes","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",10,65,19,"thompson"
"3383","Golden State Warriors","12/15/16",2016,3,4,41,"shot_no","Jump Shot","2PT Field Goal",4,"New York Knicks",20,41,32,"thompson"
"3384","Golden State Warriors","12/15/16",2016,1,3,28,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",135,223,9,"thompson"
"3385","Golden State Warriors","2/23/17",2016,1,8,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-209,141,4,"thompson"
"3386","Golden State Warriors","2/23/17",2016,1,8,50,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",91,237,4,"thompson"
"3387","Golden State Warriors","2/23/17",2016,2,10,39,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-9,252,14,"thompson"
"3388","Golden State Warriors","10/28/16",2016,3,9,37,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-237,75,27,"thompson"
"3389","Golden State Warriors","10/28/16",2016,1,7,29,"shot_no","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",138,41,5,"thompson"
"3390","Golden State Warriors","10/28/16",2016,4,4,6,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",120,218,44,"thompson"
"3391","Golden State Warriors","10/28/16",2016,2,2,29,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-237,43,22,"thompson"
"3392","Golden State Warriors","10/28/16",2016,4,11,43,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-161,67,37,"thompson"
"3393","Golden State Warriors","10/28/16",2016,1,11,43,"shot_no","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",112,85,1,"thompson"
"3394","Golden State Warriors","10/28/16",2016,1,5,0,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",207,146,7,"thompson"
"3395","Golden State Warriors","10/28/16",2016,4,10,35,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",125,239,38,"thompson"
"3396","Golden State Warriors","10/28/16",2016,1,11,18,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",133,124,1,"thompson"
"3397","Golden State Warriors","10/28/16",2016,3,4,9,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",233,16,32,"thompson"
"3398","Golden State Warriors","10/28/16",2016,1,5,24,"shot_yes","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",-137,87,7,"thompson"
"3399","Golden State Warriors","10/28/16",2016,3,4,4,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",171,183,32,"thompson"
"3400","Golden State Warriors","10/28/16",2016,3,8,50,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",241,31,28,"thompson"
"3401","Golden State Warriors","10/28/16",2016,1,1,0,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",69,175,11,"thompson"
"3402","Golden State Warriors","10/28/16",2016,2,3,40,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",153,95,21,"thompson"
"3403","Golden State Warriors","10/28/16",2016,2,11,19,"shot_no","Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-142,237,13,"thompson"
"3404","Golden State Warriors","2/23/17",2016,4,8,56,"shot_yes","Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",-201,82,40,"thompson"
"3405","Golden State Warriors","2/23/17",2016,4,6,15,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",217,188,42,"thompson"
"3406","Golden State Warriors","2/23/17",2016,1,4,39,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",146,120,8,"thompson"
"3407","Golden State Warriors","1/4/17",2016,4,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",92,242,40,"thompson"
"3408","Golden State Warriors","1/4/17",2016,1,10,24,"shot_no","Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",-4,120,2,"thompson"
"3409","Golden State Warriors","11/18/16",2016,4,9,24,"shot_no","Jump Shot","2PT Field Goal",20,"Boston Celtics",-110,170,39,"thompson"
"3410","Golden State Warriors","11/18/16",2016,4,10,9,"shot_yes","Jump Shot","2PT Field Goal",16,"Boston Celtics",32,165,38,"thompson"
"3411","Golden State Warriors","11/18/16",2016,3,8,25,"shot_yes","Jump Shot","2PT Field Goal",13,"Boston Celtics",-42,129,28,"thompson"
"3412","Golden State Warriors","2/11/17",2016,1,8,32,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-205,159,4,"thompson"
"3413","Golden State Warriors","2/11/17",2016,4,9,11,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-163,183,39,"thompson"
"3414","Golden State Warriors","2/11/17",2016,2,2,2,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-197,144,22,"thompson"
"3415","Golden State Warriors","2/11/17",2016,2,5,36,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",151,193,19,"thompson"
"3416","Golden State Warriors","2/11/17",2016,3,11,43,"shot_yes","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",213,178,25,"thompson"
"3417","Golden State Warriors","2/11/17",2016,4,6,36,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-145,203,42,"thompson"
"3418","Golden State Warriors","2/11/17",2016,3,9,28,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-109,213,27,"thompson"
"3419","Golden State Warriors","2/11/17",2016,2,9,34,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,8,15,"thompson"
"3420","Golden State Warriors","12/3/16",2016,1,7,19,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",132,224,5,"thompson"
"3421","Golden State Warriors","12/3/16",2016,4,7,35,"shot_no","Jump Shot","2PT Field Goal",11,"Phoenix Suns",-62,100,41,"thompson"
"3422","Golden State Warriors","12/3/16",2016,2,8,18,"shot_yes","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-89,134,16,"thompson"
"3423","Golden State Warriors","12/3/16",2016,2,2,3,"shot_no","Jump Shot","2PT Field Goal",19,"Phoenix Suns",114,154,22,"thompson"
"3424","Golden State Warriors","12/3/16",2016,2,10,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",37,257,14,"thompson"
"3425","Golden State Warriors","12/3/16",2016,2,8,50,"shot_no","Jump Shot","2PT Field Goal",20,"Phoenix Suns",200,11,16,"thompson"
"3426","Golden State Warriors","12/3/16",2016,2,1,45,"shot_yes","Jump Shot","3PT Field Goal",24,"Phoenix Suns",-240,3,23,"thompson"
"3427","Golden State Warriors","12/3/16",2016,3,8,41,"shot_yes","Jump Shot","3PT Field Goal",22,"Phoenix Suns",225,11,28,"thompson"
"3428","Golden State Warriors","12/3/16",2016,1,5,46,"shot_no","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-16,164,7,"thompson"
"3429","Golden State Warriors","12/22/16",2016,3,7,30,"shot_yes","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",137,208,29,"thompson"
"3430","Golden State Warriors","12/22/16",2016,3,5,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",-11,262,31,"thompson"
"3431","Golden State Warriors","12/22/16",2016,3,4,33,"shot_yes","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-163,33,32,"thompson"
"3432","Golden State Warriors","12/22/16",2016,1,8,50,"shot_no","Jump Shot","2PT Field Goal",14,"Brooklyn Nets",-20,141,4,"thompson"
"3433","Golden State Warriors","12/22/16",2016,1,7,25,"shot_no","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",46,273,5,"thompson"
"3434","Golden State Warriors","12/22/16",2016,1,11,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",120,219,1,"thompson"
"3435","Golden State Warriors","12/22/16",2016,1,11,10,"shot_no","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",22,188,1,"thompson"
"3436","Golden State Warriors","12/22/16",2016,1,10,40,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",225,116,2,"thompson"
"3437","Golden State Warriors","12/22/16",2016,2,5,55,"shot_no","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",-86,149,19,"thompson"
"3438","Golden State Warriors","12/22/16",2016,2,5,43,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-106,223,19,"thompson"
"3439","Golden State Warriors","12/22/16",2016,1,3,18,"shot_yes","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",-222,2,9,"thompson"
"3440","Golden State Warriors","12/22/16",2016,2,0,57,"shot_no","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",12,188,24,"thompson"
"3441","Golden State Warriors","12/22/16",2016,3,2,56,"shot_no","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",-1,175,34,"thompson"
"3442","Golden State Warriors","12/22/16",2016,3,2,8,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-229,29,34,"thompson"
"3443","Golden State Warriors","12/22/16",2016,4,9,58,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",241,-19,39,"thompson"
"3444","Golden State Warriors","12/22/16",2016,4,4,44,"shot_yes","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",-168,43,44,"thompson"
"3445","Golden State Warriors","12/28/16",2016,2,6,44,"shot_no","Jump Shot","2PT Field Goal",15,"Toronto Raptors",156,-1,18,"thompson"
"3446","Golden State Warriors","11/23/16",2016,3,10,8,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-96,139,26,"thompson"
"3447","Golden State Warriors","11/18/16",2016,1,9,52,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",-160,203,3,"thompson"
"3448","Golden State Warriors","11/18/16",2016,3,11,11,"shot_yes","Jump Shot","3PT Field Goal",24,"Boston Celtics",-68,239,25,"thompson"
"3449","Golden State Warriors","11/18/16",2016,4,10,38,"shot_no","Jump Shot","2PT Field Goal",19,"Boston Celtics",192,26,38,"thompson"
"3450","Golden State Warriors","11/18/16",2016,1,9,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Boston Celtics",-176,180,3,"thompson"
"3451","Golden State Warriors","11/18/16",2016,3,6,16,"shot_yes","Jump Shot","2PT Field Goal",16,"Boston Celtics",82,139,30,"thompson"
"3452","Golden State Warriors","11/18/16",2016,3,11,21,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",-209,149,25,"thompson"
"3453","Golden State Warriors","11/18/16",2016,2,8,49,"shot_yes","Jump Shot","2PT Field Goal",17,"Boston Celtics",-60,169,16,"thompson"
"3454","Golden State Warriors","11/18/16",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",28,"Boston Celtics",207,198,24,"thompson"
"3455","Golden State Warriors","1/4/17",2016,1,7,35,"shot_yes","Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",-151,80,5,"thompson"
"3456","Golden State Warriors","1/4/17",2016,4,10,21,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",158,218,38,"thompson"
"3457","Golden State Warriors","1/4/17",2016,4,10,17,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",89,228,38,"thompson"
"3458","Golden State Warriors","1/4/17",2016,1,10,49,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-238,26,2,"thompson"
"3459","Golden State Warriors","1/4/17",2016,4,2,25,"shot_yes","Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",146,85,46,"thompson"
"3460","Golden State Warriors","1/4/17",2016,2,5,40,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-233,36,19,"thompson"
"3461","Golden State Warriors","1/4/17",2016,2,4,50,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-161,195,20,"thompson"
"3462","Golden State Warriors","1/4/17",2016,3,9,2,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",230,-1,27,"thompson"
"3463","Golden State Warriors","1/4/17",2016,3,6,0,"shot_no","Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-156,46,30,"thompson"
"3464","Golden State Warriors","11/28/16",2016,4,5,39,"shot_no","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-11,267,43,"thompson"
"3465","Golden State Warriors","12/10/16",2016,2,5,41,"shot_no","Jump Shot","2PT Field Goal",11,"Memphis Grizzlies",86,70,19,"thompson"
"3466","Golden State Warriors","12/28/16",2016,1,4,22,"shot_no","Jump Shot","3PT Field Goal",27,"Toronto Raptors",-173,218,8,"thompson"
"3467","Golden State Warriors","12/10/16",2016,3,7,3,"shot_yes","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",-214,8,29,"thompson"
"3468","Golden State Warriors","12/28/16",2016,4,3,6,"shot_no","Jump Shot","3PT Field Goal",24,"Toronto Raptors",207,131,45,"thompson"
"3469","Golden State Warriors","12/28/16",2016,4,8,37,"shot_no","Jump Shot","2PT Field Goal",8,"Toronto Raptors",86,26,40,"thompson"
"3470","Golden State Warriors","12/28/16",2016,3,8,27,"shot_no","Jump Shot","2PT Field Goal",4,"Toronto Raptors",32,31,28,"thompson"
"3471","Golden State Warriors","12/28/16",2016,3,6,23,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",199,159,30,"thompson"
"3472","Golden State Warriors","12/28/16",2016,3,4,19,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-196,165,32,"thompson"
"3473","Golden State Warriors","12/28/16",2016,4,10,41,"shot_no","Jump Shot","2PT Field Goal",18,"Toronto Raptors",102,154,38,"thompson"
"3474","Golden State Warriors","1/25/17",2016,4,7,34,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-205,134,41,"thompson"
"3475","Golden State Warriors","11/28/16",2016,1,11,46,"shot_no","Jump Shot","2PT Field Goal",17,"Atlanta Hawks",112,139,1,"thompson"
"3476","Golden State Warriors","11/28/16",2016,3,7,37,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-63,95,29,"thompson"
"3477","Golden State Warriors","11/28/16",2016,1,8,1,"shot_no","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-119,218,4,"thompson"
"3478","Golden State Warriors","11/28/16",2016,4,1,44,"shot_no","Jump Shot","2PT Field Goal",14,"Atlanta Hawks",-70,124,47,"thompson"
"3479","Golden State Warriors","11/28/16",2016,1,9,15,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",195,170,3,"thompson"
"3480","Golden State Warriors","11/28/16",2016,2,1,48,"shot_no","Jump Shot","2PT Field Goal",4,"Atlanta Hawks",-17,46,23,"thompson"
"3481","Golden State Warriors","11/28/16",2016,3,10,46,"shot_no","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",153,101,26,"thompson"
"3482","Golden State Warriors","3/20/17",2016,1,9,33,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-225,111,3,"thompson"
"3483","Golden State Warriors","3/26/17",2016,1,8,43,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-210,149,4,"thompson"
"3484","Golden State Warriors","3/26/17",2016,1,11,29,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-84,244,1,"thompson"
"3485","Golden State Warriors","3/26/17",2016,1,3,40,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",156,203,9,"thompson"
"3486","Golden State Warriors","3/26/17",2016,4,7,29,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,13,41,"thompson"
"3487","Golden State Warriors","3/26/17",2016,1,6,15,"shot_no","Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",-148,16,6,"thompson"
"3488","Golden State Warriors","11/23/16",2016,2,10,33,"shot_yes","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-212,183,14,"thompson"
"3489","Golden State Warriors","11/23/16",2016,3,2,27,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",128,151,34,"thompson"
"3490","Golden State Warriors","11/23/16",2016,3,4,53,"shot_no","Jump Shot","3PT Field Goal",30,"Los Angeles Lakers",166,252,32,"thompson"
"3491","Golden State Warriors","11/23/16",2016,3,9,9,"shot_no","Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",227,11,27,"thompson"
"3492","Golden State Warriors","2/25/17",2016,4,8,58,"shot_no","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-145,228,40,"thompson"
"3493","Golden State Warriors","2/25/17",2016,4,11,31,"shot_no","Jump Shot","2PT Field Goal",21,"Brooklyn Nets",207,51,37,"thompson"
"3494","Golden State Warriors","2/25/17",2016,4,10,44,"shot_no","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",119,131,38,"thompson"
"3495","Golden State Warriors","2/25/17",2016,2,10,27,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",225,57,14,"thompson"
"3496","Golden State Warriors","2/25/17",2016,2,7,39,"shot_no","Jump Shot","2PT Field Goal",12,"Brooklyn Nets",-11,126,17,"thompson"
"3497","Golden State Warriors","11/21/16",2016,1,10,49,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",148,218,2,"thompson"
"3498","Golden State Warriors","11/21/16",2016,1,10,22,"shot_yes","Jump Shot","3PT Field Goal",26,"Indiana Pacers",202,165,2,"thompson"
"3499","Golden State Warriors","12/30/16",2016,1,4,28,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",96,242,8,"thompson"
"3500","Golden State Warriors","12/30/16",2016,1,10,43,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",50,252,2,"thompson"
"3501","Golden State Warriors","12/30/16",2016,3,10,9,"shot_yes","Jump Shot","2PT Field Goal",10,"Dallas Mavericks",-30,105,26,"thompson"
"3502","Golden State Warriors","12/30/16",2016,3,6,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",233,2,30,"thompson"
"3503","Golden State Warriors","12/30/16",2016,2,3,18,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-153,219,21,"thompson"
"3504","Golden State Warriors","12/1/16",2016,3,7,24,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",195,185,29,"thompson"
"3505","Golden State Warriors","12/1/16",2016,3,11,27,"shot_no","Jump Shot","2PT Field Goal",19,"Houston Rockets",4,190,25,"thompson"
"3506","Golden State Warriors","12/1/16",2016,2,3,46,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-214,139,21,"thompson"
"3507","Golden State Warriors","12/1/16",2016,3,7,55,"shot_no","Jump Shot","3PT Field Goal",22,"Houston Rockets",228,2,29,"thompson"
"3508","Golden State Warriors","12/1/16",2016,3,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Houston Rockets",181,188,25,"thompson"
"3509","Golden State Warriors","12/1/16",2016,3,9,11,"shot_no","Jump Shot","2PT Field Goal",12,"Houston Rockets",127,26,27,"thompson"
"3510","Golden State Warriors","12/1/16",2016,1,4,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",-196,170,8,"thompson"
"3511","Golden State Warriors","12/1/16",2016,1,6,32,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",228,62,6,"thompson"
"3512","Golden State Warriors","12/1/16",2016,1,8,2,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",146,213,4,"thompson"
"3513","Golden State Warriors","1/18/17",2016,3,9,6,"shot_no","Jump Shot","2PT Field Goal",14,"Oklahoma City Thunder",-9,149,27,"thompson"
"3514","Golden State Warriors","2/1/17",2016,1,10,45,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",132,208,2,"thompson"
"3515","Golden State Warriors","2/1/17",2016,1,7,23,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,38,5,"thompson"
"3516","Golden State Warriors","2/1/17",2016,1,5,38,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-210,164,7,"thompson"
"3517","Golden State Warriors","2/1/17",2016,2,9,36,"shot_yes","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-140,228,15,"thompson"
"3518","Golden State Warriors","2/1/17",2016,4,11,16,"shot_no","Jump Shot","2PT Field Goal",10,"Charlotte Hornets",12,105,37,"thompson"
"3519","Golden State Warriors","2/1/17",2016,2,11,9,"shot_no","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",19,272,13,"thompson"
"3520","Golden State Warriors","2/1/17",2016,1,8,58,"shot_yes","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-189,174,4,"thompson"
